,wiki_id,freebase_id,movie_name,release_date,box_office_revenue,runtime,has_summary,thriller,romance_film
633,1965350,/m/069hyb,Summer Lovers,1982-07-16,4968000.0,99.0,1,0,1
634,607673,/m/02v_mx,St. Elmo's Fire,1985-06-28,37803872.0,110.0,1,0,1
635,75933,/m/0k2cb,Dangerous Liaisons,1988-12-16,34700000.0,119.0,1,0,1
636,10299953,/m/02q7sv0,Made in Heaven,1987-11-06,4573000.0,102.0,1,0,1
637,31097343,/m/04j0f1z,The Jeweller's Shop,1988-01-01,,88.0,1,0,1
638,19849373,/m/04qbqht,Baby Sister,1983-03-06,,100.0,1,0,1
639,5271335,/m/0dbwgk,Twice in a Lifetime,1985-01-01,,111.0,1,0,1
640,980977,/m/03wcm1,The Secret of My Success,1987-04-10,110996879.0,110.0,1,0,1
641,606614,/m/02vx33,Buster,1988-11-23,540000.0,94.0,1,0,1
642,12045578,/m/02vn0bt,Making the Grade,1984-05-18,,105.0,1,0,1
643,4306160,/m/0bw68_,36 Chowringee Lane,1981-08-29,,122.0,1,0,1
644,8078672,/m/026qnx8,Begin the Beguine,1982-03-01,,87.0,1,0,1
645,183575,/m/01928h,Querelle,1982-01-01,,108.0,1,0,1
646,2066226,/m/06jqtp,Paradise,1982-05-07,,100.0,1,0,1
647,3732855,/m/09xyl4,Heartbeeps,1981-12-18,2154696.0,78.0,1,0,1
648,1428955,/m/050t99,My Beautiful Laundrette,1985-09-07,2451545.0,97.0,1,0,1
649,2052231,/m/06hr1m,Heartburn,1986-07-25,,109.0,1,0,1
650,13374571,/m/03c37pv,Liar's Moon,1982-09-01,,106.0,1,0,1
651,28133007,/m/0cmb5mj,Romance on the Orient Express,1985-03-04,,96.0,1,0,1
652,16113840,/m/03qpft2,Second Sight: A Love Story,1984-01-01,,100.0,1,0,1
653,1565181,/m/05bvl9,The Money Pit,1986-03-26,54999651.0,91.0,1,0,1
654,2032436,/m/06gh71,Seems Like Old Times,1980-12-19,43995918.0,102.0,1,0,1
655,2780022,/m/08260b,Arthur 2: On the Rocks,1988-07-08,14681192.0,113.0,1,0,1
656,1545870,/m/059925,She's Gotta Have It,1986-08-08,,84.0,1,0,1
657,1367501,/m/04x4p6,Married to the Mob,1988-08-19,21486757.0,104.0,1,0,1
658,678599,/m/0326d9,Vision Quest,1985-02-15,12993175.0,107.0,1,0,1
659,678603,/m/0326dp,Gross Anatomy,1989-10-20,11604598.0,109.0,1,0,1
660,454223,/m/02bg6w,Pretty in Pink,1986-02-28,40471663.0,96.0,1,0,1
661,17593898,/m/04654s9,Honeysuckle Rose,1980-07-18,17815212.0,119.0,1,0,1
662,1524739,/m/057z1g,Lianna,1983-01-18,,113.0,1,0,1
663,739259,/m/0377m8,Blind Date,1987-03-27,39321715.0,95.0,1,0,1
664,578001,/m/02rxf6,Romancing the Stone,1984-03-30,86572238.0,106.0,1,0,1
665,4926317,/m/0cvhw5,Arch of Triumph,1985-01-01,,93.0,1,0,1
666,5416943,/m/0dkxwb,A Night in the Life of Jimmy Reardon,1988-01-01,,90.0,1,0,1
667,3235385,/m/0908j2,The Lonely Lady,1983-09-30,1223000.0,92.0,1,0,1
668,607735,/m/02v_r6,Cocktail,1988-07-29,171504781.0,103.0,1,0,1
669,2200993,/m/06vgnr,For Keeps?,1988-01-01,17514553.0,98.0,1,0,1
670,289253,/m/01qd2t,Grease 2,1982-06-11,15171476.0,115.0,1,0,1
671,3077660,/m/08pwlh,All Night Long,1981-03-06,4454295.0,87.0,1,0,1
672,703963,/m/03458j,Some Kind of Wonderful,1987-02-27,18553948.0,93.0,1,0,1
673,164401,/m/015wrq,Arthur,1981-07-17,95461682.0,97.0,1,0,1
674,179825,/m/018js4,Top Gun,1986-05-12,353816701.0,110.0,1,0,1
675,2925896,/m/08d216,Lovesick,1983-02-18,10143618.0,96.0,1,0,1
676,5989305,/m/0fjdgm,Breathless,1983-01-01,19910002.0,93.0,1,0,1
677,3162951,/m/08wdns,One Crazy Summer,1986-08-08,13432000.0,93.0,1,0,1
678,168602,/m/016kz1,Flashdance,1983-04-15,92921203.0,94.0,1,0,1
679,4524855,/m/0c73j7,She's Out of Control,1989-04-14,12065900.0,94.0,1,0,1
680,825828,/m/03f6h5,Endless Love,1981-07-17,32492674.0,116.0,1,0,1
681,3178137,/m/08xd2w,One from the Heart,1982-02-12,636796.0,100.0,1,0,1
682,19271559,/m/04ldv75,Happy Together,1989-05-04,100000.0,102.0,1,0,1
683,954902,/m/03t2r3,Crossing Delancey,1988-08-24,16262415.0,97.0,1,0,1
684,16922889,/m/04127p8,Cross My Heart,1987-01-01,1025762.0,90.0,1,0,1
685,21318106,/m/05f7n8x,Shirley Valentine,1989-08-30,6353913.0,108.0,1,0,1
686,12625575,/m/02wynxd,Turtle Diary,1984-09-13,,97.0,1,0,1
687,45242,/m/0c9k8,Reds,1981-01-01,50000000.0,194.0,1,0,1
688,511622,/m/02k325,Vacation,1983-07-29,61399552.0,99.0,1,0,1
689,1296482,/m/04qsqf,Crossroads,1986-03-14,5839000.0,99.0,1,0,1
690,6902699,/m/025v0rv,Pennies from Heaven,1981-01-01,,108.0,1,0,1
691,24328926,/m/07sbsz6,Under the Boardwalk,1989-04-14,,103.0,1,0,1
692,1531941,/m/058kh7,She's Having a Baby,1988-02-05,16031707.0,105.0,1,0,1
693,4219387,/m/0bqmbm,North Shore,1987-01-01,,96.0,1,0,1
694,9932514,/m/02pxdg6,Maid to Order,1987-07-10,9868521.0,93.0,1,0,1
695,22120174,/m/05p51gf,Best Friends,1982-12-17,,108.0,1,0,1
696,14855818,/m/03g_b1h,Lady Libertine,1983-01-01,,83.0,1,0,1
697,242539,/m/01k5_0,An Officer and a Gentleman,1982-07-28,129795554.0,122.0,1,0,1
698,228355,/m/01h7n7,The Naked Gun: From the Files of Police Squad!,1988-12-02,78756177.0,85.0,1,0,1
699,711106,/m/034vkz,Square Dance,1987-02-20,,112.0,1,0,1
700,711102,/m/034vk8,Lucas,1986-03-28,8200000.0,100.0,1,0,1
701,3985480,/m/0bb2jj,Perfect,1985-06-07,12918858.0,120.0,1,0,1
702,2209172,/m/06w28q,Overboard,1987-12-16,26713187.0,112.0,1,0,1
703,877743,/m/03k_rz,Footloose,1984-02-17,80035402.0,107.0,1,0,1
704,91133,/m/0mmbb,The Karate Kid,1984-06-22,90815558.0,127.0,1,0,1
705,12178995,/m/02vt42n,Lady Chatterley's Lover,1981-06-29,,100.0,1,0,1
706,7760868,/m/0kvgpy,The Unbelievable Truth,1989-01-01,546541.0,90.0,1,0,1
707,6534317,/m/0g99cw,The Man from Snowy River,1982-01-01,,102.0,1,0,1
708,183061,/m/018_s9,Earth Girls Are Easy,1988-09-09,3916303.0,99.0,1,0,1
709,5865566,/m/0f9slk,Mischief,1985-02-08,8700000.0,97.0,1,0,1
710,5871901,/m/0fb2n1,Creator,1985-01-01,,107.0,1,0,1
711,2724049,/m/07_346,The Woman in Red,1984-08-15,25308147.0,87.0,1,0,1
712,1979044,/m/06bk1y,"Grandview, U.S.A.",1984-08-03,4743119.0,97.0,1,0,1
713,168597,/m/016ky6,Big,1988-06-03,151668774.0,104.0,1,0,1
714,2363621,/m/076pg0,"Traci, I Love You",1987-01-29,,80.0,1,0,1
715,2255603,/m/06zn1c,The Pirate Movie,1982-08-06,7983086.0,100.0,1,0,1
716,3418109,/m/09bfrf,Dream a Little Dream,1989-01-01,5552441.0,114.0,1,0,1
717,3130366,/m/08td4n,Blame it on Rio,1984-02-17,18561998.0,100.0,1,0,1
718,5016298,/m/0czy_l,Bronco Billy,1980-06-11,,119.0,1,0,1
719,12567618,/m/02ww5km,Tomboy,1985-01-25,14100000.0,91.0,1,0,1
720,317873,/m/01v2vy,Xanadu,1980-08-08,22762571.0,93.0,1,0,1
721,1420419,/m/0502pc,Fresh Horses,1988-11-18,6640346.0,102.0,1,0,1
722,6179073,/m/0fvcx9,Less Than Zero,1987-11-06,12396383.0,98.0,1,0,1
723,453236,/m/02bc6c,Fast Times at Ridgemont High,1982-08-13,27092880.0,90.0,1,0,1
724,4016437,/m/0bcp9b,Sophie's Choice,1982-12-08,30036000.0,150.0,1,0,1
725,9403464,/m/0287f9k,Who Am I This Time?,1982-01-01,,60.0,1,0,1
726,31981147,/m/0c6cj13,The Place at the Coast,1987-09-17,,93.0,1,0,1
727,15114362,/m/03hhx7j,Unfaithfully Yours,1984-02-10,19928200.0,96.0,1,0,1
728,2540490,/m/07lwhw,Bye Bye Blues,1989-01-01,,117.0,1,0,1
729,1088677,/m/044zmg,The Draughtsman's Contract,1982-01-01,,103.0,1,0,1
730,21066411,/m/05b_yrq,Man of Flowers,1983-01-01,396041.0,91.0,1,0,1
731,2718285,/m/07ztbx,A Night in Heaven,1983-12-22,5563663.0,84.0,1,0,1
732,358243,/m/01_41z,Class,1983-07-06,,98.0,1,0,1
733,7758136,/m/0kvgnq,The Unbearable Lightness of Being,1988-02-05,10006806.0,172.0,1,0,1
734,5694982,/m/0d_kjk,To Die For,1989-01-01,,94.0,1,0,1
735,5261356,/m/0dbf33,Seven Minutes in Heaven,1985-05-09,,88.0,1,0,1
736,3671146,/m/09tkzy,A Room with a View,1985-12-13,20966644.0,115.0,1,0,1
737,882050,/m/03lf33,Mannequin,1987-02-13,42721196.0,90.0,1,0,1
738,2918524,/m/08cjtf,Secret Admirer,1985-04-03,8622757.0,98.0,1,0,1
739,3328529,/m/0962mt,Moon Over Parador,1988-09-09,11444204.0,96.0,1,0,1
740,9308910,/m/0283_fz,Swing Shift,1984-04-13,6650206.0,100.0,1,0,1
741,24020300,/m/07kcz81,Walls of Glass,1985-10-30,,86.0,1,0,1
742,15861151,/m/03nxb8m,84 Charing Cross Road,1987-02-13,1083486.0,99.0,1,0,1
743,1822948,/m/05zr7m,The Rachel Papers,1989-05-12,,94.0,1,0,1
744,5589362,/m/0dv0dn,How I Got Into College,1989-05-19,,86.0,1,0,1
745,2406870,/m/079xtj,Valley Girl,1983-04-29,17343596.0,99.0,1,0,1
746,22227380,/m/05q7fg5,The Black Marble,1980-03-07,,110.0,1,0,1
747,338962,/m/01xvjb,Splash,1984-03-09,69821334.0,111.0,1,0,1
748,76394,/m/0k4p0,Tootsie,1982-12-01,177200000.0,116.0,1,0,1
749,10048887,/m/02q027g,My Chauffeur,1986-01-24,3883652.0,97.0,1,0,1
750,8710347,/m/027fv05,Spring Break,1983-03-25,,102.0,1,0,1
751,113427,/m/0sxfd,Terms of Endearment,1983-11-20,108423489.0,132.0,1,0,1
752,3681345,/m/09v4ff,Maurice,1987-09-18,2438304.0,140.0,1,0,1
753,129331,/m/0yxm1,Moonstruck,1987-01-01,156239800.0,102.0,1,0,1
754,2305786,/m/072j07,Stealing Home,1988-08-26,7467504.0,98.0,1,0,1
755,14429341,/m/03d37y7,The Best Little Whorehouse in Texas,1982-07-23,69701637.0,114.0,1,0,1
756,89793,/m/0mcl0,Out of Africa,1985-01-01,128499205.0,160.0,1,0,1
757,1996645,/m/06cs3l,Old Gringo,1989-10-06,3574256.0,120.0,1,0,1
758,713375,/m/035168,My Stepmother Is an Alien,1988-12-09,13854000.0,108.0,1,0,1
759,10837755,/m/02qrl46,Everybody's All-American,1988-11-04,12638294.0,127.0,1,0,1
760,1191975,/m/04g1cb,Urban Cowboy,1980-06-06,,135.0,1,0,1
761,129427,/m/0yyn5,Working Girl,1988-12-20,102953112.0,110.0,1,0,1
762,9381312,/m/0286m1d,Captive Hearts,1987-01-01,,97.0,1,0,1
763,11014002,/m/02qy2zv,Lily in Love,1984-01-01,,90.0,1,0,1
764,198313,/m/01hw5kk,Willow,1988-05-20,57269863.0,126.0,1,0,1
765,4790321,/m/0cng1p,"Enemies, a Love Story",1989-12-13,,119.0,1,0,1
766,14237319,/m/0410_99,Shoot the Moon,1982-02-19,9217530.0,123.0,1,0,1
767,7313414,/m/0kv4sg,Desert Hearts,1985-08-28,,96.0,1,0,1
768,456601,/m/02bqxb,The Fly,1986-08-15,60629159.0,96.0,1,0,1
769,4094415,/m/0bhpcg,The Lonely Guy,1984-01-27,,90.0,1,0,1
770,1658116,/m/05l7bl,Nothing in Common,1986-07-30,32324557.0,120.0,1,0,1
771,8834970,/m/027lcnq,The Pick-up Artist,1987-09-18,,81.0,1,0,1
772,920296,/m/03p_np,Somewhere in Time,1980-10-03,,108.0,1,0,1
773,7893193,/m/026hy89,Coast to Coast,1980-10-03,,94.0,1,0,1
774,113463,/m/0sxnd,Children of a Lesser God,1986-10-03,31853080.0,119.0,1,0,1
775,22619573,/m/05zncpd,The Slugger's Wife,1985-03-29,,105.0,1,0,1
776,129278,/m/0yx1m,Broadcast News,1987-01-01,67331309.0,132.0,1,0,1
777,19592108,/m/04mzsjz,Some Girls,1988-01-01,,94.0,1,0,1
778,24589422,/m/080596j,Maria’s Lovers,1984-10-03,,103.0,1,0,1
779,22153949,/m/05q76gg,Romantic Comedy,1983-10-07,,103.0,1,0,1
780,35228678,/m/0j7l8cp,The Comeback Kid,1980-04-11,,97.0,1,0,1
781,2268509,/m/06_lg9,Wish You Were Here,1987-07-24,,92.0,1,0,1
782,5996352,/m/0fjrmz,Choose Me,1984-08-29,,106.0,1,0,1
783,3145210,/m/08vbh1,"Yes, Giorgio",1982-01-01,1368588.0,110.0,1,0,1
784,3066519,/m/08p5l7,Plenty,1985-09-10,,124.0,1,0,1
785,5490080,/m/0dp2py,Starstruck,1982-01-01,,95.0,1,0,1
786,64657,/m/0h7l2,The Big Blue,1988-05-11,3580882.0,161.0,1,0,1
787,983849,/m/03wm8q,Top Secret!,1984-06-08,20458340.0,90.0,1,0,1
788,2967406,/m/08gp4d,Shag,1989-04-14,6957975.0,100.0,1,0,1
789,31153,/m/07nn0,The Princess Bride,1987-09-18,30857814.0,98.0,1,0,1
790,21859735,/m/05pc7v8,High Season,1988-03-25,,94.0,1,0,1
791,18118679,/m/04y663q,Torch Song Trilogy,1988-12-14,4865997.0,120.0,1,0,1
792,54540,/m/0f7hw,Coming to America,1988-06-29,288752301.0,117.0,1,0,1
793,1673588,/m/05mc7l,The Brother from Another Planet,1984-09-07,,104.0,1,0,1
